license_plate,price,make,mileage,year,fuel_type,transmission,body_type,engine_size,car_tier,engine_tier,year_band
PX60OPN,5950.0,FORD,15263.0,2010.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2010-2014
YP67HYY,9499.0,FORD,60000.0,2017.0,Diesel,Manual,Hatchback,1.5,T3,1-2L,2015-2019
CE59RYK,2790.0,FORD,68500.0,2009.0,Petrol,Automatic,Hatchback,1.6,T3,1-2L,<2010
EF63CDV,5989.0,FORD,44831.0,2013.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2010-2014
BK62LXT,4995.0,FORD,63000.0,2012.0,Diesel,Manual,Estate,1.6,T3,1-2L,2010-2014
YM15WEA,9989.0,FORD,22000.0,2015.0,Petrol,Manual,Hatchback,1.5,T3,1-2L,2015-2019
EN63GHK,6749.0,FORD,50000.0,2014.0,Petrol,Automatic,Hatchback,1.6,T3,1-2L,2010-2014
CM62RGM,4690.0,FORD,81349.0,2012.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2010-2014
GL60XPY,4495.0,FORD,57000.0,2011.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2010-2014
ND11UFP,2999.0,FORD,72312.0,2011.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
NK67YCS,10995.0,FORD,32000.0,2017.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
YB66BRZ,14850.0,FORD,19500.0,2016.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2015-2019
EF10YRJ,3500.0,FORD,91000.0,2010.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2010-2014
LS66UJU,7000.0,FORD,49000.0,2016.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
PX65TXM,7595.0,FORD,25000.0,2015.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
T280SVK,2495.0,FORD,17834.0,1999.0,Petrol,Manual,Hatchback,1.3,T3,1-2L,<2010
BN15JGZ,9995.0,FORD,44647.0,2015.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2015-2019
NA14TYY,6999.0,FORD,25683.0,2014.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
NX58PZH,1990.0,FORD,82750.0,2008.0,Diesel,Manual,Hatchback,1.4,T3,1-2L,<2010
EU63JZG,5499.0,FORD,57614.0,2013.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
SJ15BND,7295.0,FORD,32652.0,2015.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
LF14VJA,5490.0,FORD,79407.0,2014.0,Diesel,Manual,Hatchback,1.5,T3,1-2L,2010-2014
MT60HCG,6495.0,FORD,65000.0,2010.0,Petrol,Manual,Mpv,1.6,T3,1-2L,2010-2014
WO16TYB,7898.0,FIAT,57739.0,2016.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2015-2019
WV66VBL,9500.0,FIAT,24832.0,2016.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2015-2019
HY64VBB,4940.0,FIAT,75000.0,2014.0,Petrol,Manual,Hatchback,0.9,T3,0-1L,2010-2014
AE68OAU,12058.0,FIAT,21405.0,2018.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
YM65ZXA,5489.0,FIAT,29000.0,2016.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
WV14EAK,4495.0,FIAT,58000.0,2014.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
PE09TSU,2995.0,FIAT,74000.0,2009.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,<2010
NL66KZJ,7200.0,FIAT,33505.0,2016.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
K900WOO,7350.0,FIAT,16000.0,2016.0,Petrol,Manual,Hatchback,0.9,T3,0-1L,2015-2019
WR17LDY,6990.0,FIAT,33000.0,2017.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
KW19XHP,9880.0,FIAT,5755.0,2019.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
FE61RXM,4495.0,CITROEN,69000.0,2011.0,Diesel,Manual,Mpv,2.0,T3,1-2L,2010-2014
KR62DSE,4950.0,CITROEN,81000.0,2012.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2010-2014
WV65EUF,4490.0,FIAT,34315.0,2015.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
CU11GSO,2890.0,FIAT,44781.0,2011.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
CA14FVB,4547.0,CITROEN,72000.0,2014.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2010-2014
ND10TXP,2600.0,CITROEN,100026.0,2010.0,Diesel,Manual,Mpv,1.6,T3,1-2L,2010-2014
FT11ZFO,2949.0,CITROEN,86000.0,2011.0,Diesel,Manual,Mpv,1.6,T3,1-2L,2010-2014
YY12UFX,4495.0,CITROEN,61000.0,2012.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2010-2014
NA15JVC,4699.0,CITROEN,52811.0,2015.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
LR14AFK,5495.0,CITROEN,75000.0,2014.0,Petrol,Automatic,Hatchback,1.6,T3,1-2L,2010-2014
FD67UPX,11799.0,CITROEN,40000.0,2018.0,Diesel,Manual,Mpv,1.6,T3,1-2L,2015-2019
MF57OAG,1990.0,CITROEN,121000.0,2007.0,Petrol,Manual,Mpv,1.6,T3,1-2L,<2010
EF56BXU,1495.0,CITROEN,69000.0,2006.0,Petrol,Manual,Mpv,1.6,T3,1-2L,<2010
HV61TXR,4595.0,CITROEN,44000.0,2011.0,Petrol,Semi-auto,Hatchback,1.6,T3,1-2L,2010-2014
YH14YHP,5290.0,CITROEN,25000.0,2014.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
MF14EXH,3995.0,CHEVROLET,23678.0,2014.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
A10TYM,12000.0,CHRYSLER,46000.0,2007.0,Petrol,Automatic,Saloon,5.7,T3,>3L,<2010
HY63YAX,5999.0,CITROEN,24500.0,2013.0,Petrol,Manual,Convertible,1.6,T3,1-2L,2010-2014
PF12MMX,3395.0,CHRYSLER,62000.0,2012.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2010-2014
BL64CUX,7999.0,CITROEN,34000.0,2015.0,Diesel,Semi-auto,Mpv,1.6,T3,1-2L,2015-2019
MA64VGC,5299.0,CITROEN,48000.0,2014.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
N28NEM,16925.0,BMW,74000.0,2015.0,Diesel,Automatic,Coupe,2.0,T1,1-2L,2015-2019
YD68LWT,21000.0,BMW,24331.0,2018.0,Petrol,Automatic,Coupe,2.0,T1,1-2L,2015-2019
PJ67VRN,21689.0,BMW,22000.0,2017.0,Petrol,Automatic,Convertible,1.5,T1,1-2L,2015-2019
YC17FVJ,10850.0,BMW,33268.0,2017.0,Diesel,Manual,Hatchback,1.5,T1,1-2L,2015-2019
NU65RZM,29450.0,BMW,41000.0,2015.0,Diesel,Automatic,Estate,3.0,T1,2-3L,2015-2019
DS66BGO,24990.0,BMW,11900.0,2016.0,Diesel,Automatic,Convertible,3.0,T1,2-3L,2015-2019
DL68GMV,24500.0,BMW,17097.0,2019.0,Diesel,Automatic,Coupe,2.0,T1,1-2L,2015-2019
DX13UVL,9480.0,BMW,93784.0,2013.0,Diesel,Manual,Estate,2.0,T1,1-2L,2010-2014
OV15CHK,15800.0,BMW,68500.0,2015.0,Diesel,Manual,Estate,2.0,T1,1-2L,2015-2019
LB12SFZ,5695.0,BMW,102000.0,2012.0,Diesel,Manual,Hatchback,2.0,T1,1-2L,2010-2014
LT67TNF,19995.0,BMW,25953.0,2017.0,Diesel,Automatic,Coupe,2.0,T1,1-2L,2015-2019
WP13GZH,19999.0,BMW,99500.0,2013.0,Diesel,Automatic,Estate,3.0,T1,2-3L,2010-2014
ET65ZGE,22000.0,BMW,21300.0,2015.0,Petrol,Manual,Convertible,2.0,T1,1-2L,2015-2019
KU13NVX,10000.0,BMW,90000.0,2013.0,Diesel,Manual,Estate,2.0,T1,1-2L,2010-2014
LR67JKN,18980.0,BMW,67238.0,2017.0,Diesel,Automatic,Estate,2.0,T1,1-2L,2015-2019
SK18OTC,26999.0,BMW,60027.0,2018.0,Diesel,Automatic,Hatchback,3.0,T1,2-3L,2015-2019
LC10GZJ,8000.0,BMW,75000.0,2010.0,Diesel,Automatic,Estate,2.0,T1,1-2L,2010-2014
CP65CAU,30790.0,BMW,63000.0,2015.0,Diesel,Automatic,Estate,3.0,T1,2-3L,2015-2019
YR18FON,21999.0,BMW,60000.0,2018.0,Diesel,Automatic,Estate,2.0,T1,1-2L,2015-2019
YK13DPN,11995.0,BMW,36706.0,2013.0,Diesel,Automatic,Estate,2.0,T1,1-2L,2010-2014
DS65AGZ,16500.0,BMW,35000.0,2015.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,2015-2019
YH18KLD,22500.0,BMW,44000.0,2018.0,Diesel,Automatic,Saloon,3.0,T1,2-3L,2015-2019
YJ15YPT,19950.0,BMW,40000.0,2015.0,Diesel,Automatic,Saloon,3.0,T1,2-3L,2015-2019
CN18YFG,24499.0,BMW,30302.0,2018.0,Petrol,Automatic,Hatchback,3.0,T1,2-3L,2015-2019
SE15OXM,12300.0,BMW,59000.0,2015.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,2015-2019
FL13VAO,7984.0,BMW,125000.0,2013.0,Diesel,Automatic,Estate,2.0,T1,1-2L,2010-2014
YD08VVS,12895.0,BMW,23886.0,2008.0,Petrol,Automatic,Convertible,3.0,T1,2-3L,<2010
MJ16GGV,15000.0,BMW,54500.0,2016.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,2015-2019
YT17XVV,20999.0,BMW,65000.0,2017.0,Diesel,Automatic,Estate,3.0,T1,2-3L,2015-2019
YD08YDM,9200.0,BMW,67411.0,2008.0,Petrol,Automatic,Convertible,3.0,T1,2-3L,<2010
YH62VMK,7950.0,BMW,109000.0,2012.0,Diesel,Manual,Saloon,2.0,T1,1-2L,2010-2014
GX68UBM,20999.0,BMW,41000.0,2018.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,2015-2019
SC14OYK,8995.0,BMW,107291.0,2014.0,Diesel,Manual,Saloon,2.0,T1,1-2L,2010-2014
YR63JHV,13489.0,BMW,58990.0,2013.0,Diesel,Automatic,Estate,2.0,T1,1-2L,2010-2014
CF67AVY,16650.0,BMW,57717.0,2017.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,2015-2019
YA64PCZ,11995.0,BMW,72732.0,2014.0,Diesel,Automatic,Estate,2.0,T1,1-2L,2010-2014
YC17FOA,13799.0,BMW,60000.0,2017.0,Diesel,Automatic,Hatchback,2.0,T1,1-2L,2015-2019
LO12HVW,5995.0,BMW,96000.0,2012.0,Diesel,Automatic,Coupe,2.0,T1,1-2L,2010-2014
AO63LLW,11995.0,AUDI,89538.0,2013.0,Diesel,Semi-auto,Estate,2.0,T1,1-2L,2010-2014
WG18HSD,28288.0,AUDI,53244.0,2018.0,Diesel,Automatic,Hatchback,3.0,T1,2-3L,2015-2019
R13NWA,18495.0,AUDI,61000.0,2016.0,Diesel,Semi-auto,Hatchback,3.0,T1,2-3L,2015-2019
GY64HFR,15495.0,AUDI,113918.0,2015.0,Diesel,Automatic,Estate,3.0,T1,2-3L,2015-2019
MA61HNW,7500.0,AUDI,57821.0,2011.0,Diesel,Manual,Hatchback,1.6,T1,1-2L,2010-2014
GC15JVH,12970.0,AUDI,35000.0,2015.0,Petrol,Automatic,Hatchback,1.4,T1,1-2L,2015-2019
LP18EVC,18244.0,AUDI,37678.0,2018.0,Petrol,Manual,Convertible,2.0,T1,1-2L,2015-2019
BV18HZC,34995.0,AUDI,29067.0,2018.0,Petrol,Automatic,Coupe,3.0,T1,2-3L,2015-2019
MV64DYN,13995.0,AUDI,54228.0,2014.0,Petrol,Automatic,Coupe,1.8,T1,1-2L,2010-2014
KY66CWL,21970.0,AUDI,37000.0,2016.0,Diesel,Automatic,Hatchback,3.0,T1,2-3L,2015-2019
DE16FOK,18990.0,AUDI,36000.0,2016.0,Diesel,Automatic,Hatchback,2.0,T1,1-2L,2015-2019
CX14XVP,13695.0,AUDI,76000.0,2014.0,Diesel,Manual,Estate,2.0,T1,1-2L,2010-2014
YB65MZZ,14995.0,AUDI,62250.0,2015.0,Diesel,Manual,Estate,2.0,T1,1-2L,2015-2019
LO64CHJ,25995.0,AUDI,52886.0,2014.0,Diesel,Automatic,Estate,3.0,T1,2-3L,2010-2014
YC08YBR,3127.0,BMW,100068.0,2008.0,Diesel,Manual,Hatchback,2.0,T1,1-2L,<2010
YD18WCR,19750.0,BMW,22000.0,2018.0,Diesel,Manual,Hatchback,2.0,T1,1-2L,2015-2019
KX15OGS,19750.0,AUDI,40016.0,2015.0,Petrol,Semi-auto,Coupe,2.0,T1,1-2L,2015-2019
SC65LLF,18750.0,AUDI,25450.0,2015.0,Petrol,Semi-auto,Coupe,2.0,T1,1-2L,2015-2019
SW53DNJ,2950.0,AUDI,89000.0,2003.0,Petrol,Automatic,Coupe,3.2,T1,>3L,<2010
EA15WUE,15977.0,AUDI,64000.0,2015.0,Diesel,Semi-auto,Saloon,2.0,T1,1-2L,2015-2019
PF10FZN,8450.0,AUDI,80000.0,2010.0,Diesel,Manual,Hatchback,2.0,T1,1-2L,2010-2014
FD66WPN,14199.0,AUDI,49000.0,2016.0,Diesel,Manual,Estate,2.0,T1,1-2L,2015-2019
KJ15RFO,14999.0,AUDI,69000.0,2015.0,Diesel,Semi-auto,Estate,2.0,T1,1-2L,2015-2019
MX12JHL,15498.0,AUDI,100523.0,2012.0,Diesel,Automatic,Estate,3.0,T1,2-3L,2010-2014
LX63WTZ,15995.0,AUDI,69021.0,2013.0,Diesel,Automatic,Saloon,3.0,T1,2-3L,2010-2014
CP17YHK,13600.0,AUDI,58531.0,2017.0,Diesel,Manual,Saloon,2.0,T1,1-2L,2015-2019
WM15VYP,19950.0,AUDI,54705.0,2015.0,Diesel,Automatic,Estate,2.0,T1,1-2L,2015-2019
KR64JUF,22940.0,AUDI,30000.0,2015.0,Petrol,Automatic,Saloon,2.0,T1,1-2L,2015-2019
EN66NHP,15000.0,AUDI,58780.0,2016.0,Diesel,Manual,Estate,2.0,T1,1-2L,2015-2019
HJ11WCN,5990.0,AUDI,93512.0,2011.0,Diesel,Manual,Saloon,2.0,T1,1-2L,2010-2014
RK65SZD,21985.0,AUDI,44840.0,2015.0,Petrol,Manual,Saloon,2.0,T1,1-2L,2015-2019
PJ64WZR,13995.0,AUDI,38636.0,2014.0,Diesel,Semi-auto,Hatchback,1.6,T1,1-2L,2010-2014
MD18DVN,16371.0,AUDI,18695.0,2018.0,Petrol,Manual,Hatchback,1.5,T1,1-2L,2015-2019
YF16HKO,14200.0,AUDI,55511.0,2016.0,Diesel,Semi-auto,Hatchback,2.0,T1,1-2L,2015-2019
BB16ZAB,23990.0,AUDI,33000.0,2016.0,Petrol,Semi-auto,Hatchback,2.0,T1,1-2L,2015-2019
CX67YZJ,17495.0,AUDI,51000.0,2017.0,Diesel,Semi-auto,Hatchback,2.0,T1,1-2L,2015-2019
GU14CSY,12395.0,AUDI,58000.0,2014.0,Petrol,Semi-auto,Hatchback,1.4,T1,1-2L,2010-2014
YF11BNV,3395.0,AUDI,111000.0,2011.0,Diesel,Manual,Hatchback,2.0,T1,1-2L,2010-2014
OU13ZHL,23990.0,AUDI,24942.0,2013.0,Petrol,Automatic,Hatchback,2.5,T1,2-3L,2010-2014
BT66KNO,10995.0,AUDI,89238.0,2016.0,Diesel,Manual,Saloon,2.0,T1,1-2L,2015-2019
MV66NGJ,8295.0,AUDI,109000.0,2016.0,Diesel,Manual,Hatchback,1.6,T1,1-2L,2015-2019
NU18YJA,7250.0,TOYOTA,33375.0,2018.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
SK18XPN,7490.0,SUZUKI,5013.0,2018.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
KV62MUB,5495.0,AUDI,112000.0,2012.0,Diesel,Manual,Hatchback,2.0,T1,1-2L,2010-2014
NU70CTY,25500.0,MINI,6941.0,2020.0,Petrol,Automatic,Hatchback,2.0,T2,1-2L,>2020
YE20NUW,22600.0,MINI,7654.0,2020.0,Petrol,Manual,Hatchback,2.0,T2,1-2L,>2020
NX18VCD,12500.0,MINI,21016.0,2018.0,Petrol,Manual,Hatchback,1.5,T2,1-2L,2015-2019
RV67NUW,27000.0,AUDI,34900.0,2017.0,Petrol,Semi-auto,Hatchback,2.0,T1,1-2L,2015-2019
LL62KJY,8852.0,MERCEDES,82532.0,2012.0,Diesel,Automatic,Coupe,2.1,T1,2-3L,2010-2014
NA17VNB,13500.0,MINI,29000.0,2017.0,Petrol,Manual,Convertible,1.5,T2,1-2L,2015-2019
OU67NHP,28900.0,AUDI,21609.0,2017.0,Diesel,Automatic,Saloon,3.0,T1,2-3L,2015-2019
ND18CXN,16200.0,MINI,22659.0,2018.0,Petrol,Manual,Hatchback,2.0,T2,1-2L,2015-2019
YB19OAM,26900.0,BMW,27000.0,2019.0,Petrol,Automatic,Hatchback,3.0,T1,2-3L,2015-2019
YG21XTK,41990.0,BMW,15.0,2021.0,Hybrid,Automatic,Hatchback,1.5,T1,1-2L,>2020
YG70GXK,31900.0,BMW,2021.0,2020.0,Diesel,Automatic,Convertible,2.0,T1,1-2L,>2020
F14GSY,57000.0,BMW,18796.0,2019.0,Petrol,Automatic,Saloon,4.4,T1,>3L,2015-2019
YC16EUO,11300.0,BMW,50289.0,2016.0,Petrol,Manual,Hatchback,1.6,T1,1-2L,2015-2019
NX67YGF,25250.0,BMW,28601.0,2017.0,Diesel,Automatic,Saloon,3.0,T1,2-3L,2015-2019
KF19NNL,23350.0,BMW,21448.0,2019.0,Petrol,Automatic,Hatchback,2.0,T1,1-2L,2015-2019
NL68TCX,42500.0,BMW,23000.0,2018.0,Diesel,Automatic,Estate,3.0,T1,2-3L,2015-2019
NU21KHB,28900.0,BMW,2472.0,2021.0,Diesel,Manual,Hatchback,2.0,T1,1-2L,>2020
NV19DJO,31990.0,BMW,17103.0,2019.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,2015-2019
NC68XDT,38450.0,BMW,19511.0,2019.0,Diesel,Automatic,Estate,3.0,T1,2-3L,2015-2019
LG68WPP,24600.0,BMW,12189.0,2018.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,2015-2019
NL68CRJ,15900.0,BMW,42750.0,2018.0,Petrol,Manual,Hatchback,1.5,T1,1-2L,2015-2019
BA18EZP,19000.0,PEUGEOT,25749.0,2018.0,Petrol,Automatic,Estate,1.2,T1,1-2L,2015-2019
ND67WEA,14995.0,BMW,7100.0,2018.0,Petrol,Manual,Coupe,1.5,T1,1-2L,2015-2019
VU68XOE,8000.0,PEUGEOT,7287.0,2018.0,Petrol,Manual,Hatchback,1.0,T1,0-1L,2015-2019
EA66DKN,14300.0,BMW,26527.0,2016.0,Petrol,Automatic,Saloon,1.5,T1,1-2L,2015-2019
YE70VYP,29800.0,BMW,4746.0,2020.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,>2020
SH18FFV,19990.0,PEUGEOT,26323.0,2018.0,Petrol,Automatic,Estate,1.6,T1,1-2L,2015-2019
NL21TBV,36200.0,BMW,2611.0,2021.0,Petrol,Automatic,Saloon,2.0,T1,1-2L,>2020
HK65HNV,9999.0,RENAULT,48330.0,2015.0,Diesel,Automatic,Hatchback,1.5,T2,1-2L,2015-2019
SK19HNA,18190.0,KIA,23572.0,2019.0,Diesel,Manual,Estate,1.6,T3,1-2L,2015-2019
LG17XNO,9890.0,KIA,77000.0,2017.0,Diesel,Manual,Estate,1.7,T3,1-2L,2015-2019
SM15MMV,9490.0,NISSAN,40468.0,2015.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
YE18GYY,11485.0,VOLKSWAGEN,7782.0,2018.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,2015-2019
HD18FBA,15995.0,VOLKSWAGEN,23500.0,2018.0,Diesel,Automatic,Saloon,2.0,T2,1-2L,2015-2019
SA19DJJ,17490.0,PEUGEOT,37385.0,2019.0,Diesel,Manual,Estate,1.5,T1,1-2L,2015-2019
GX16UHV,18485.0,SUBARU,17616.0,2016.0,Petrol,Automatic,Estate,2.0,T2,1-2L,2015-2019
AO15FGD,9250.0,VOLKSWAGEN,69556.0,2015.0,Diesel,Automatic,Hatchback,1.6,T2,1-2L,2015-2019
DA70EYW,22500.0,VOLKSWAGEN,1224.0,2020.0,Petrol,Manual,Hatchback,1.5,T2,1-2L,>2020
YC17UCY,10250.0,MINI,29000.0,2017.0,Petrol,Manual,Hatchback,1.5,T2,1-2L,2015-2019
YH67RZP,22500.0,AUDI,31432.0,2017.0,Diesel,Automatic,Estate,2.0,T1,1-2L,2015-2019
YC18GND,13490.0,VOLKSWAGEN,18800.0,2018.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,2015-2019
YT67EJJ,26499.0,VOLKSWAGEN,40738.0,2017.0,Petrol,Automatic,Hatchback,2.0,T2,1-2L,2015-2019
YH69FPG,26000.0,MERCEDES,11106.0,2019.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,2015-2019
YH19JXP,13900.0,VOLKSWAGEN,8549.0,2019.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,2015-2019
AF20XJG,15758.0,SKODA,5183.0,2020.0,Petrol,Automatic,Hatchback,1.5,T3,1-2L,>2020
AK20FPA,16990.0,SKODA,5713.0,2020.0,Petrol,Manual,Estate,1.5,T3,1-2L,>2020
OU19UBJ,37500.0,MERCEDES,1937.0,2019.0,Petrol,Automatic,Convertible,2.0,T1,1-2L,2015-2019
BK19PXD,20156.0,SKODA,20813.0,2019.0,Diesel,Automatic,Estate,1.6,T3,1-2L,2015-2019
CP68MYX,28479.0,SKODA,9856.0,2019.0,Diesel,Automatic,Estate,2.0,T3,1-2L,2015-2019
YS66EFN,9750.0,MINI,30000.0,2016.0,Diesel,Manual,Hatchback,1.5,T2,1-2L,2015-2019
HY69PZR,18490.0,SKODA,5750.0,2019.0,Diesel,Manual,Estate,1.6,T3,1-2L,2015-2019
YJ67TJA,20000.0,MERCEDES,26398.0,2017.0,Petrol,Automatic,Hatchback,1.6,T1,1-2L,2015-2019
NG66KXA,14495.0,HONDA,48544.0,2017.0,Diesel,Manual,Hatchback,1.6,T2,1-2L,2015-2019
YO19XBK,12000.0,FORD,27100.0,2019.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
RA17RLZ,24495.0,AUDI,40020.0,2017.0,Diesel,Automatic,Saloon,3.0,T1,2-3L,2015-2019
BP64TXG,6250.0,PEUGEOT,67205.0,2015.0,Diesel,Manual,Estate,1.6,T1,1-2L,2015-2019
YG68KYV,18844.0,JAGUAR,54000.0,2018.0,Diesel,Automatic,Saloon,2.0,T1,1-2L,2015-2019
SK17CVW,13495.0,KIA,80076.0,2017.0,Diesel,Manual,Estate,2.0,T3,1-2L,2015-2019
PJ14PPX,5495.0,CITROEN,72454.0,2014.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2010-2014
LV14HNJ,7495.0,HONDA,43664.0,2014.0,Petrol,Automatic,Hatchback,1.3,T2,1-2L,2010-2014
A17KVW,10500.0,HONDA,51972.0,2012.0,Petrol,Automatic,Estate,2.0,T2,1-2L,2010-2014
NA20TYG,20995.0,HONDA,1514.0,2020.0,Hybrid,Automatic,Hatchback,1.5,T2,1-2L,>2020
GY67SKD,19500.0,MERCEDES,25121.0,2017.0,Petrol,Automatic,Hatchback,1.6,T1,1-2L,2015-2019
WG17SHV,15000.0,MERCEDES,27444.0,2017.0,Diesel,Manual,Saloon,2.1,T1,2-3L,2015-2019
H7JPH,16000.0,SKODA,38995.0,2016.0,Diesel,Automatic,Estate,2.0,T3,1-2L,2015-2019
LN19PJY,19750.0,MERCEDES,11085.0,2019.0,Diesel,Automatic,Hatchback,1.5,T1,1-2L,2015-2019
RE69TVF,31000.0,MERCEDES,17919.0,2019.0,Diesel,Automatic,Coupe,2.0,T1,1-2L,2015-2019
MK13YJJ,9000.0,SKODA,50534.0,2013.0,Petrol,Automatic,Estate,1.2,T3,1-2L,2010-2014
FG65YTA,6700.0,TOYOTA,10901.0,2015.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
OV20ZGZ,21495.0,HONDA,2650.0,2020.0,Petrol,Manual,Hatchback,1.5,T2,1-2L,>2020
LL18GYC,14595.0,HONDA,10286.0,2018.0,Petrol,Automatic,Hatchback,1.3,T2,1-2L,2015-2019
FA18ADV,12200.0,HONDA,4343.0,2018.0,Petrol,Manual,Hatchback,1.3,T2,1-2L,2015-2019
FG12HJN,4750.0,CITROEN,53535.0,2012.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2010-2014
GF69OGW,13500.0,VOLKSWAGEN,14870.0,2019.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,2015-2019
FJ14WRK,6100.0,HONDA,39813.0,2014.0,Petrol,Manual,Hatchback,1.3,T2,1-2L,2010-2014
OY70WVP,19995.0,HONDA,1986.0,2020.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,>2020
FH15HHD,7700.0,SEAT,53201.0,2015.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2015-2019
NA17HHR,13499.0,HONDA,20668.0,2017.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,2015-2019
WU17YMX,17600.0,FORD,31943.0,2017.0,Diesel,Manual,Estate,2.0,T3,1-2L,2015-2019
SR66NCA,22000.0,VOLVO,19902.0,2016.0,Diesel,Manual,Estate,2.4,T2,2-3L,2015-2019
VX69ZPZ,22000.0,VOLKSWAGEN,4899.0,2019.0,Diesel,Manual,Hatchback,1.6,T2,1-2L,2015-2019
VO68XMW,16250.0,AUDI,11555.0,2018.0,Petrol,Automatic,Hatchback,1.4,T1,1-2L,2015-2019
SM70VYD,23600.0,NISSAN,916.0,2021.0,Petrol,Automatic,Hatchback,1.3,T3,1-2L,>2020
YN19YAJ,30283.0,MERCEDES,10894.0,2019.0,Diesel,Automatic,Estate,2.1,T1,2-3L,2015-2019
NV18UKE,20490.0,AUDI,9820.0,2018.0,Petrol,Manual,Hatchback,1.5,T1,1-2L,2015-2019
LA17YWP,21990.0,MERCEDES,24000.0,2017.0,Diesel,Automatic,Saloon,2.1,T1,2-3L,2015-2019
WP68FDC,15990.0,MITSUBISHI,17233.0,2018.0,Diesel,Automatic,Estate,2.3,T2,2-3L,2015-2019
NG63FVN,6990.0,CITROEN,61696.0,2014.0,Diesel,Manual,Estate,1.6,T3,1-2L,2010-2014
CK68HKJ,18000.0,FORD,6158.0,2018.0,Petrol,Automatic,Hatchback,1.0,T3,0-1L,2015-2019
GF16CZO,10250.0,VOLKSWAGEN,51516.0,2016.0,Diesel,Manual,Hatchback,1.6,T2,1-2L,2015-2019
SB63RFK,6279.0,NISSAN,65694.0,2014.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2010-2014
MJ18BFY,8500.0,FORD,27000.0,2018.0,Petrol,Manual,Hatchback,1.1,T3,1-2L,2015-2019
AO64UMA,5995.0,NISSAN,16000.0,2014.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
SC66YMR,11500.0,NISSAN,45208.0,2017.0,Diesel,Manual,Hatchback,1.5,T3,1-2L,2015-2019
MJ18LCL,10000.0,FORD,10000.0,2018.0,Petrol,Manual,Hatchback,1.1,T3,1-2L,2015-2019
